img_src,price,displacement,seatheight,wet_weight,dry_weight,starter,category,engine_type,year,make,model
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2016_Triumph_TigerExplorer_XCx.jpg?itok=6_rTgEuK,18400,1215,33,,558,Electric,Adventure & Touring,DOHC,2017,Triumph,Tiger Explorer Xcx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2016_Triumph_TigerExplorer_XCxLow.jpg?itok=1SFu2J-o,18400,1215,31,,553,Electric,Adventure & Touring,DOHC,2017,Triumph,Tiger Explorer Xcx Low
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BMW_R_NineT_UrbanGS.jpg?itok=YPHlPcSP,12995,1170,34,485,,Electric,Heritage,DOHC,2018,BMW,R Ninet Urban G/S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RRS_390.jpg?itok=ENwQULhl,9799,386,37,242,,Electric,Street Legal Off Road,DOHC,2018,Beta,390 Rr-S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RRS_350.jpg?itok=bYSlh4Nm,9699,349,37,242,,Electric,Street Legal Off Road,DOHC,2018,Beta,350 Rr-S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RRS_430.jpg?itok=GWjBImpP,9899,431,37,246,,Electric,Street Legal Off Road,DOHC,2018,Beta,430 Rr-S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RR_1252-Stroke.jpg?itok=i7mn6QkN,,125,37,,207,Electric / Kick,Off Road,Two-stroke,2018,Beta,125 Rr 2-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RRS_500.jpg?itok=v-w4dbqa,9999,478,37,246,,Electric,Street Legal Off Road,DOHC,2018,Beta,500 Rr-S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KX_85.jpg?itok=XumM_VIc,4349,84,33,165,,Kick,Motocross,Two-stroke,2018,Kawasaki,Kx85 
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RR_3002-Stroke.jpg?itok=nBlG7uuP,8499,293,37,,229,Electric,Off Road,Two-stroke,2018,Beta,300 Rr 2-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KX_65.jpg?itok=FXdfNNu6,3699,64,30,132,,Kick,Motocross,Two-stroke,2018,Kawasaki,Kx65
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KX_100.jpg?itok=CIXU7qRb,4599,99,34,170,,Kick,Motocross,Two-stroke,2018,Kawasaki,Kx100
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KX_450F.jpg?itok=qoNtTUzE,8849,449,37,240,,Kick,Motocross,DOHC,2018,Kawasaki,Kx450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KX_250F.jpg?itok=5JKt6ZWy,7749,249,37,230,,Kick,Motocross,DOHC,2018,Kawasaki,Kx250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_125F.jpg?itok=tpTVXjUy,2999,125,29,192,,Electric / Kick,Trail,SOHC,2018,Honda,Crf125F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_50F.jpg?itok=_t9YDnke,1499,49,22,110,,Kick,Trail,SOHC,2018,Honda,Crf50F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_125FB.jpg?itok=roTUZ59X,3399,125,31,194,,Electric / Kick,Trail,SOHC,2018,Honda,Crf125F (Big Wheel)
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_110F.jpg?itok=quHbMWsr,2249,109,26,163,,Electric / Kick,Trail,SOHC,2018,Honda,Crf110F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BMW_S_1000XR.jpg?itok=BpIig7IR,16695,999,33,502,,Electric,Adventure,DOHC,20181000,BMW,S 1000 Xr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLR_650Camo.jpg?itok=M1oI_Jus,6999,651,35,432,,Electric,Dual Purpose,DOHC,2018,Kawasaki,Klr650 Camo
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLR_650.jpg?itok=l36xBL0D,6699,651,35,432,,Electric,Dual Purpose,DOHC,2018,Kawasaki,Klr650
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2017_CSCMotorcycles_TT_250.jpg?itok=OYUGg8gr,2195,230,34,,309,Electric / Kick,Enduro,SOHC,2018,,
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_XC_300WSixDays.jpg?itok=K48F5xEq,,293,38,,222,Electric / Kick,Enduro,Two-stroke,2018,KTM,300 Xc-W Six Days
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_EXC_450FSixDays.jpg?itok=iGv2uDkK,,449,38,,241,Electric,Enduro,SOHC,2018,KTM,450 Exc-F Six Days
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TX_300.jpg?itok=1UMxQzTw,,293,38,,217,Electric / Kick,Off-Road,Two-stroke,2018,Husqvarna,Tx 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_450F.jpg?itok=0Tg8ISc2,9199,449,39,245,,Electric,Motorcross,DOHC,2018,Yamaha,Yz450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_85.jpg?itok=WkC-MlGZ,4299,85,33,157,,Kick,Motorcross,Two-stroke,2018,Yamaha,Yz85
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_125.jpg?itok=5qfmLccU,6499,124,38,207,,Kick,Motorcross,Two-stroke,2018,Yamaha,Yz125
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_250.jpg?itok=iTZwZLxe,7399,249,39,227,,Kick,Motorcross,Two-stroke,2018,Yamaha,Yz250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_250F.jpg?itok=MeTIXF_g,7699,249,38,231,,Kick,Motorcross,DOHC,2018,Yamaha,Yz250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_XC_300W.jpg?itok=aqYyLlJt,,293,38,,221,Electric / Kick,Enduro,Two-stroke,2018,KTM,300 Xc-W
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_XC_150W.jpg?itok=Q0qCckIa,,144,38,,202,Electric / Kick,Enduro,Two-stroke,2018,KTM,150 Xc-W
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_XC_250W.jpg?itok=sfSLRauM,,249,38,,221,Electric / Kick,Enduro,Two-stroke,2018,KTM,250 Xc-W
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_EXC_250F.jpg?itok=P1Xb6fOu,,250,38,,236,Electric,Enduro,DOHC,2018,KTM,250 Exc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_EXC_350F.jpg?itok=rVRrcRB0,,350,38,,237,Electric,Enduro,DOHC,2018,KTM,350 Exc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_EXC_500F.jpg?itok=IsVIzORq,,510,38,,240,Electric,Enduro,SOHC,2018,KTM,500 Exc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_140G.jpg?itok=zADr0Z10,3699,144,34,218,,Electric,Off-Road,SOHC,2018,Kawasaki,Klx140G
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_140L.jpg?itok=8GKLglz1,3399,144,32,209,,Electric,Off-Road,SOHC,2018,Kawasaki,Klx140L
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_140.jpg?itok=wx6oRgNv,3099,144,31,205,,Electric,Off-Road,SOHC,2018,Kawasaki,Klx140
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_110L.jpg?itok=rqZs6WFm,2499,112,29,168,,Electric / Kick,Off-Road,SOHC,2018,Kawasaki,Klx110L
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_110.jpg?itok=qTxaq8ZZ,2299,112,27,168,,Electric / Kick,Off-Road,SOHC,2018,Kawasaki,Klx110
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FC_350.jpg?itok=-eXgXJMJ,,350,38,,221,Electric,Motocross,DOHC,2018,Husqvarna,Fc 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FC_450.jpg?itok=-zfekjFC,,450,38,,223,Electric,Motocross,SOHC,2018,Husqvarna,Fc 450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FC_250.jpg?itok=sB09SZMw,,250,38,,218,Electric,Motocross,DOHC,2018,Husqvarna,Fc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TC_250.jpg?itok=RC2yOwkl,,249,38,,211,Kick,Motocross,Two-stroke,2018,Husqvarna,Tc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TC_85.jpg?itok=eShqYBTe,,85,35,,148,Kick,Motocross,Two-stroke,2018,Husqvarna,Tc 85 17/14
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TC_125.jpg?itok=7iBpEMK3,,125,38,,193,Kick,Motocross,Two-stroke,2018,Husqvarna,Tc 125
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2017_Husqvarna_FC_250.jpg?itok=YWaEGFXK,8599,250,38,,218,Electric,Motocross,DOHC,2017,Husqvarna,Fc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2017_Husqvarna_FC_450.jpg?itok=EDJvXGq9,9499,450,38,,223,Electric,Motocross,SOHC,2017,Husqvarna,Fc 450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2017_Husqvarna_FC_350.jpg?itok=A8HC6gmj,9299,350,38,,221,Electric,Motocross,DOHC,2017,Husqvarna,Fc 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_EvoSport_250.jpg?itok=JF5Nd-dv,8099,250,26,,146,Kick,Trial,Two-stroke,2018,Beta,Evo Sport 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_EvoSport_3004-Stroke.jpg?itok=p-GnIMgd,8399,297,26,,156,Kick,Trial,SOHC,2018,Beta,Evo Sport 300 4-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_EvoSport_300.jpg?itok=IVVZzDLK,8299,299,32,,148,Kick,Trial,Two-stroke,2018,Beta,Evo Sport 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_EvoSS_300.jpg?itok=YD4T20EG,7899,299,26,,146,Kick,Trial,Two-stroke,2018,Beta,Evo 300 Ss
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_BETA_RR_2502-Stroke.jpg?itok=Bk6Jbhzn,7999,249,37,,229,Electric,Off Road,Two-stroke,2018,Beta,250 Rr 2-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2017_Triumph_StreetScrambler_Base.jpg?itok=cdV-jSfg,10800,900,31,,454,Electric,Modern Classics,DOHC,2018,Triumph,Street Scrambler
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_450FX.jpg?itok=KlZJpGmH,8999,449,38,262,,Electric,Cross Country,DOHC,2018,Yamaha,Yz450Fx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_250X.jpg?itok=_rBt69qF,7499,249,38,229,,Kick,Cross Country,Two-stroke,2018,Yamaha,Yz250X
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_YZ_250FX.jpg?itok=D73rjaPb,7999,249,38,249,,Electric,Cross Country,DOHC,2018,Yamaha,Yz250Fx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_WR_450F.jpg?itok=oOKcsU6y,9099,449,38,271,,Electric,Cross Country,DOHC,2018,Yamaha,Wr450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_WR_250F.jpg?itok=OH9lnWk7,8099,249,38,258,,Electric,Cross Country,DOHC,2018,Yamaha,Wr250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_XT_250.jpg?itok=6Mjg6hMg,5199,249,32,291,,Electric,Dual Sport,SOHC,2018,Yamaha,Xt250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_TW_200.jpg?itok=ObCCFb4I,4599,196,31,278,,Electric,Dual Sport,SOHC,2018,Yamaha,Tw200
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_RM-Z_250.jpg?itok=njXQ5sXP,7749,249,38,234,,Kick,Motocross,DOHC,2018,Suzuki,Rm-Z250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_RM-Z_450.jpg?itok=fpKOUidK,8899,449,38,247,,Kick,Motocross,DOHC,2018,Suzuki,Rm-Z450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR_650S.jpg?itok=H69XQ5JH,6549,644,35,366,,Electric,DualSport,SOHC,2018,Suzuki,Dr650S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR_200S.jpg?itok=rp4QSTNQ,4599,199,33,278,,Electric,DualSport,SOHC,2018,Suzuki,Dr200S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR-Z_125L.jpg?itok=PMdc0_Zg,3249,124,32,196,,Kick,Off Road,SOHC,2018,Suzuki,Dr-Z125L
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR-Z_70.jpg?itok=GEP8fVf7,1849,67,22,121,,Electric / Kick,Off Road,SOHC,2018,Suzuki,Dr-Z70
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_RMX_450Z.jpg?itok=TvYbvTB-,8999,449,37,272,,Electric / Kick,Off Road,DOHC,2018,Suzuki,Rmx450Z
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR-Z_400SM_Base.jpg?itok=Ovdas3zJ,7299,398,35,321,,Electric,Supermoto,DOHC,2018,Suzuki,Dr-Z400Sm
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_RM_85.jpg?itok=4_E57d9Y,4149,85,34,161,,Kick,Motocross,Two-stroke,2018,Suzuki,Rm85
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_450F.jpg?itok=eyfpQBS4,9399,450,38,,221,Electric,MX,SOHC,2018,KTM,450 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Suzuki_DR-Z_400S_Base.jpg?itok=A7nDye6l,6699,398,37,317,,Electric,DualSport,DOHC,2018,Suzuki,Dr-Z400S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_250F.jpg?itok=kU4kM8yy,,250,38,,217,Electric,MX,DOHC,2018,KTM,250 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_350F.jpg?itok=-PqH0pTq,,350,38,,220,Electric,MX,DOHC,2018,KTM,350 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_85.jpg?itok=SJXcQFg0,,85,34,,,Kick,MX,Two-stroke,2018,KTM,85 Sx 17/14
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_65.jpg?itok=wEXm1zgS,,65,30,,117,Kick,MX,Two-stroke,2018,KTM,65 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_250.jpg?itok=VuOJOXSX,,249,38,,210,Kick,MX,Two-stroke,2018,KTM,250 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_50.jpg?itok=ojxK8_FU,,49,27,,92,Kick,MX,Two-stroke,2018,KTM,50 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_125.jpg?itok=MhzfT9Jx,,125,38,,192,Kick,MX,Two-stroke,2018,KTM,125 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_KTM_SX_150.jpg?itok=-tNy0mcQ,,144,38,,192,Kick,MX,Two-stroke,2018,KTM,150 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FX_350.jpg?itok=H4RtXwxZ,,350,38,,222,Electric,Off-Road,DOHC,2018,Husqvarna,Fx 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FX_450.jpg?itok=Yakcy16J,,450,38,,224,Electric,Off-Road,SOHC,2018,Husqvarna,Fx 450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FE_250.jpg?itok=E3PrirIL,,250,38,,239,Electric,Off-Road,DOHC,2018,Husqvarna,Fe 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_FE_350.jpg?itok=I4CzfjDh,,350,38,,241,Electric,Off-Road,DOHC,2018,Husqvarna,Fe 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TE_250i.jpg?itok=ET-nV9Vu,,249,38,,232,Electric / Kick,Off-Road,Two-stroke,2018,Husqvarna,Te 250I
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TE_150.jpg?itok=W7nXWQNI,,144,38,,203,Electric / Kick,Off-Road,Two-stroke,2018,Husqvarna,Te 150
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TE_300.jpg?itok=WuH1GPnX,,293,38,,226,Electric / Kick,Off-Road,Two-stroke,2018,Husqvarna,Te 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TC_65.jpg?itok=C1cPnDAp,,65,30,,117,Kick,Motocross,Two-stroke,2018,Husqvarna,Tc 60
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TE_250.jpg?itok=hTwjhyuF,,249,38,,225,Electric / Kick,Off-Road,Two-stroke,2018,Husqvarna,Te 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Husqvarna_TC_50.jpg?itok=RD0nnhRQ,,49,27,,92,Kick,Motocross,Two-stroke,2018,Husqvarna,Tc 50
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_250Camo.jpg?itok=MWkzeJCG,5549,249,35,304,,Electric,Dual Purpose,DOHC,2018,Kawasaki,Klx250 Camo
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_KLX_250.jpg?itok=CtJvJxZG,5349,249,35,304,,Electric,Dual Purpose,DOHC,2018,Kawasaki,Klx250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_GASGAS_XC_300.jpg?itok=xj6Dr5-c,,249,38,,232,Electric / Kick,Off Road,Two-stroke,2018,Gas Gas,Xc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_GASGAS_XC_300.jpg?itok=xj6Dr5-c,,299,38,,232,Electric / Kick,Off Road,Two-stroke,2018,Gas Gas,Xc 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_GASGAS_EC_300E4.jpg?itok=RT_ISBlp,,299,38,,232,Electric / Kick,Off Road,Two-stroke,2018,Gas Gas,Ec 300 E4
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_GASGAS_EC_250E4.jpg?itok=Tty1Buh9,,249,38,,232,Electric / Kick,Off Road,Two-stroke,2018,Gas Gas,Ec 250 E4
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_Versys_650LT.jpg?itok=xeAn-WUn,8999,649,33,476,,Electric,Versys®,DOHC,2018,Kawasaki,Versys 650 Lt
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_VersysX_300.jpg?itok=Y0UOGk7e,5399,296,32,386,,Electric,Versys®,DOHC,2018,Kawasaki,Versys-X 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_Versys_1000LT.jpg?itok=QgHMF3vy,12999,1043,33,549,,Electric,Versys®,DOHC,20181000,Kawasaki,Versys 1000 Lt
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Kawasaki_VersysX_300ABS.jpg?itok=vtCzkW3w,5699,296,32,386,,Electric,Versys®,DOHC,2018,Kawasaki,Versys-X 300 Abs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_450RX.jpg?itok=hBMJ59DS,9249,449,38,257,,Electric,Motocross,OHV,2018,Honda,Crf450Rx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_150R.jpg?itok=zv4IQCwE,5099,149,33,185,,Electric,Motocross,SOHC,2018,Honda,Crf150R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Honda_CRF_150RExpert.jpg?itok=foaBQX8p,5299,149,34,187,,Electric,Motocross,SOHC,2018,Honda,Crf150R Expert
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_FXS.jpg?itok=wC8o6IBI,8495,,33,251,,Electric,Stealthy Supermoto,Electric,2018,Zero,Fxs Zf3.6 Modular
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_FXS.jpg?itok=wC8o6IBI,10495,,33,293,,Electric,Stealthy Supermoto,Electric,2018,Zero,Fxs Zf7.2
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_FX.jpg?itok=_9jxMD4R,8495,,35,247,,Electric,Lean & Mean,Electric,2018,Zero,Fx Zf3.6 Modular
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_FX.jpg?itok=_9jxMD4R,10495,,35,289,,Electric,Lean & Mean,Electric,2018,Zero,Fx Zf7.2
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_DS.jpg?itok=0bzgrpRb,13995,,33,413,,Electric,Ride Through Anything,Electric,2018,Zero,Ds Zf13.0
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_DS.jpg?itok=0bzgrpRb,16890,,33,457,,Electric,Ride Through Anything,Electric,2018,Zero,Ds Zf13.0 + Power Tank
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_DS.jpg?itok=0bzgrpRb,10995,,33,317,,Electric,Ride Through Anything,Electric,2018,Zero,Ds Zf7.2
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_DSR.jpg?itok=0xQGfmhX,19390,,33,463,,Electric,Powerful Versatility,Electric,2018,Zero,Dsr Zf14.4 + Power Tank
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Zero_DSR.jpg?itok=0xQGfmhX,16495,,33,419,,Electric,Powerful Versatility,Electric,2018,Zero,Dsr Zf14.4
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_PW_50.jpg?itok=NN_hyehb,1499,49,19,90,,Kick,Trail,Two-stroke,2018,Yamaha,Pw50
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2018/2018_Yamaha_TT-R_50E.jpg?itok=SHnNtYjF,1549,49,22,126,,Electric,Trail,SOHC,2018,Yamaha,Tt-R50E
